Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,yoy_growth,growth_3y,growth_5y,growth_10y,cagr_5y,ma_3y,ma_5y,ma_10y,trend_vs_ma3,trend_vs_ma5,trend_vs_ma10,ma5_slope,volatility_5y,cv_growth_5y,gdp_volatility_5y,risk_adjusted_performance,max_drawdown_5y,in_recession,in_recovery,economic_phase,crisis_year,years_since_recession,world_avg_gdp,continent_avg_gdp,gdp_vs_world,gdp_vs_continent,world_avg_growth,growth_vs_world,world_percentile,continent_percentile,income_classification
Switzerland,CHE,2020,78023.34,Europe,-2.854,-0.389,0.991,4.085,0.197,79438.775,78928.775,77585.074,-1.782,-1.147,0.565,420.353,1.846,874.256,1125.52,0.114,-2.884,False,False,stable,False,0,24296.883,46497.155,221.125,67.802,-5.789,2.935,96.714,92.857,Very High Income
Switzerland,CHE,2021,81603.21,Europe,4.588,2.033,4.62,8.117,0.907,79980.743,79649.525,78197.74,2.029,2.453,4.355,436.941,2.72,290.381,1479.76,0.344,-4.387,False,True,recovery,False,0,25822.605,49900.808,216.015,63.531,4.844,-0.255,97.183,92.857,Very High Income
Switzerland,CHE,2022,83007.28,Europe,1.721,3.351,5.974,9.856,1.167,80877.943,80585.363,78942.466,2.633,3.005,5.149,828.294,2.721,227.367,1864.68,0.44,-6.004,False,False,stable,False,0,26398.355,51421.287,214.441,61.426,3.104,-1.384,97.17,92.857,Very High Income
Switzerland,CHE,2023,82557.55,Europe,-0.542,5.811,3.226,8.579,0.637,82389.347,81101.412,79594.74,0.204,1.795,3.722,725.943,2.757,413.234,2006.014,0.242,-6.004,False,False,stable,False,0,26897.137,51010.852,206.938,61.843,2.098,-2.64,96.602,92.683,Very High Income
Syria,SYR,1990,5828.405,Asia,,,,,,5828.405,5828.405,5828.405,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,18705.978,-64.508,-68.842,,,39.196,40.476,Lower Middle Income
Syria,SYR,1991,6081.089,Asia,4.335,,,,,5954.747,5954.747,5954.747,2.122,2.122,2.122,,,,178.674,,,False,False,growth,False,0,16105.559,18319.506,-62.242,-66.805,-1.126,5.462,42.0,47.619,Lower Middle Income
Syria,SYR,1992,6662.243,Asia,9.557,,,,,6190.579,6190.579,6190.579,7.619,7.619,7.619,181.087,3.692,53.153,427.566,1.881,,False,False,growth,False,0,16042.165,18568.832,-58.47,-64.121,-0.726,10.283,44.0,52.381,Lower Middle Income
Syria,SYR,1993,6861.795,Asia,2.995,17.73,,,,6535.042,6358.383,6358.383,5.0,7.917,7.917,201.818,3.467,61.586,484.26,1.623,,False,False,stable,False,0,16063.7,18817.973,-57.284,-63.536,-0.146,3.141,44.5,54.762,Lower Middle Income
Syria,SYR,1994,7142.954,Asia,4.097,17.462,,,,6888.997,6515.297,6515.297,3.686,9.634,9.634,162.359,2.932,55.895,546.801,1.788,-18.403,False,False,growth,False,0,16231.993,18592.98,-55.995,-61.583,0.284,3.813,45.274,55.814,Lower Middle Income
Syria,SYR,1995,7431.354,Asia,4.038,11.544,27.502,,4.979,7145.368,6835.887,6667.973,4.002,8.711,11.448,238.752,2.596,51.882,512.205,1.927,-18.17,False,False,growth,False,0,16509.588,18901.204,-54.988,-60.683,2.393,1.644,45.545,55.814,Lower Middle Income
Syria,SYR,1996,7943.44,Asia,6.891,15.763,30.625,,5.489,7505.916,7208.357,6850.183,5.829,10.198,15.96,346.53,2.682,48.624,503.165,2.056,-16.129,False,False,growth,False,0,16825.344,19149.791,-52.789,-58.519,2.884,4.007,47.03,58.14,Lower Middle Income
Syria,SYR,1997,8126.366,Asia,2.303,13.768,21.976,,4.053,7833.72,7501.182,7009.706,3.736,8.334,15.93,332.647,1.749,43.03,531.147,2.323,-15.561,False,False,stable,False,0,17646.345,19913.114,-53.949,-59.191,3.924,-1.622,46.569,58.14,Lower Middle Income
Syria,SYR,1998,8456.783,Asia,4.066,13.799,23.244,,4.269,8175.53,7820.179,7170.492,3.44,8.141,17.939,305.911,1.648,38.514,530.101,2.595,-15.536,False,False,growth,False,0,17930.839,19603.293,-52.837,-56.86,2.035,2.031,45.588,55.814,Lower Middle Income
Syria,SYR,1999,7951.39,Asia,-5.976,0.1,11.318,,2.168,8178.18,7981.867,7248.582,-2.773,-0.382,9.696,240.342,4.891,216.03,371.448,0.463,-12.126,False,False,crisis,True,0,18258.355,19673.618,-56.451,-59.583,1.717,-7.693,44.608,55.814,Lower Middle Income
Syria,SYR,2000,7807.93,Asia,-1.804,-3.919,5.067,33.963,0.994,8072.034,8057.182,7446.534,-3.272,-3.094,4.853,118.501,5.057,461.444,250.361,0.217,-7.673,False,False,stable,False,0,18926.987,19917.693,-58.747,-60.799,3.219,-5.023,42.718,54.545,Lower Middle Income
Syria,SYR,2001,7698.397,Asia,-1.403,-8.968,-3.085,26.596,-0.625,7819.239,8008.173,7608.265,-1.545,-3.868,1.185,13.153,3.911,694.85,297.701,-0.144,-8.968,False,False,stable,False,0,19190.346,19716.789,-59.884,-60.955,1.772,-3.175,42.233,54.545,Lower Middle Income
Syria,SYR,2002,7811.816,Asia,1.473,-1.755,-3.871,17.255,-0.786,7772.714,7945.263,7723.222,0.503,-1.68,1.147,-55.959,3.774,517.9,299.709,-0.193,-8.968,False,False,stable,False,0,19601.423,19849.783,-60.147,-60.645,1.932,-0.458,42.029,54.545,Lower Middle Income
Syria,SYR,2003,8177.545,Asia,4.682,4.734,-3.302,19.175,-0.669,7895.919,7889.416,7854.797,3.567,3.652,4.109,-59.379,3.975,656.278,184.397,-0.152,-5.859,False,False,growth,False,0,20061.665,20422.14,-59.238,-59.957,2.558,2.124,42.995,56.818,Lower Middle Income
Syria,SYR,2004,8528.656,Asia,4.294,10.785,7.26,19.4,1.412,8172.672,8004.869,7993.368,4.356,6.543,6.697,29.803,3.052,210.729,344.293,0.474,-9.735,False,False,growth,False,0,20914.556,21520.478,-59.221,-60.37,4.326,-0.033,42.995,54.545,Lower Middle Income
Syria,SYR,2005,8828.946,Asia,3.521,13.02,13.077,18.807,2.488,8511.716,8209.072,8133.127,3.727,7.551,8.555,159.828,2.515,100.073,475.913,0.999,-12.805,False,False,growth,False,0,21513.315,22033.217,-58.961,-59.929,3.588,-0.067,41.546,52.273,Lower Middle Income
Syria,SYR,2006,8885.806,Asia,0.644,8.661,15.424,11.863,2.91,8747.803,8446.554,8227.363,1.578,5.2,8.003,220.842,1.777,60.785,453.091,1.644,-12.087,False,False,stable,False,0,22702.237,22934.075,-60.859,-61.255,4.234,-3.59,40.385,47.727,Lower Middle Income
Syria,SYR,2007,8829.309,Asia,-0.636,3.525,13.025,8.65,2.479,8848.02,8650.052,8297.658,-0.211,2.072,6.407,220.49,2.361,94.406,299.047,1.059,-7.971,False,False,stable,False,0,23408.29,23139.585,-62.281,-61.843,3.908,-4.544,38.942,47.727,Lower Middle Income
Syria,SYR,2008,8903.772,Asia,0.843,0.848,8.881,5.286,1.716,8872.962,8795.298,8342.357,0.347,1.233,6.73,174.372,2.082,120.134,152.762,0.832,-4.213,False,False,stable,False,0,23609.286,23121.283,-62.287,-61.491,2.303,-1.46,38.571,45.455,Lower Middle Income
Syria,SYR,2009,9284.102,Asia,4.272,4.482,8.858,16.761,1.712,9005.728,8946.387,8475.628,3.091,3.775,9.539,148.167,2.075,120.049,191.727,0.833,-4.903,False,False,growth,False,0,22804.125,22475.595,-59.288,-58.693,-1.433,5.705,38.863,45.455,Lower Middle Income
Syria,SYR,2010,9546.561,Asia,2.827,8.124,8.128,22.268,1.575,9244.812,9089.91,8649.491,3.264,5.024,10.371,147.306,1.945,122.307,312.434,0.817,-7.513,False,False,stable,False,0,23393.014,23631.172,-59.191,-59.602,3.046,-0.219,37.441,40.909,Lower Middle Income
Syria,SYR,2011,9648.824,Asia,1.071,8.368,8.587,25.335,1.661,9493.162,9242.514,8844.534,1.64,4.396,9.094,148.063,1.902,113.501,369.035,0.881,-8.493,False,False,stable,False,0,23939.923,24661.921,-59.696,-60.876,2.571,-1.499,36.792,36.364,Lower Middle Income
Syria,SYR,2012,7144.373,Asia,-25.956,-23.047,-19.083,-8.544,-4.147,8779.919,8905.526,8777.789,-18.628,-19.776,-18.609,-92.192,12.693,374.567,1025.719,-0.267,-25.956,False,False,crisis,True,0,24092.886,24886.489,-70.347,-71.292,2.044,-28.0,31.132,31.818,Lower Middle Income
Syria,SYR,2013,5530.975,Asia,-22.583,-42.063,-37.881,-32.364,-9.083,7441.39,8230.967,8513.132,-25.673,-32.803,-35.03,-505.773,14.876,184.247,1824.887,-0.543,-42.677,True,False,recession,False,0,24184.98,24958.987,-77.131,-77.84,1.543,-24.126,25.352,20.455,Lower Middle Income
Syria,SYR,2014,5301.626,Asia,-4.147,-45.054,-42.896,-37.838,-10.601,5992.324,7434.472,8190.429,-11.526,-28.689,-35.27,-735.527,13.546,138.829,2098.855,-0.72,-45.054,True,False,recession,False,0,24398.764,24949.878,-78.271,-78.751,1.854,-6.001,24.413,18.182,Lower Middle Income
Syria,SYR,2015,5302.074,Asia,0.008,-25.787,-44.461,-39.947,-11.096,5378.225,6585.574,7837.742,-1.416,-19.49,-32.352,-822.696,12.936,125.339,1877.753,-0.798,-45.054,False,False,stable,False,1,24529.067,25020.621,-78.385,-78.809,1.521,-1.513,23.474,13.636,Lower Middle Income
Syria,SYR,2016,5022.113,Asia,-5.28,-9.2,-47.951,-43.482,-12.243,5208.604,5660.232,7451.373,-3.58,-11.274,-32.602,-887.12,11.8,101.8,849.037,-0.982,-29.705,False,False,crisis,True,2,24834.897,25221.41,-79.778,-80.088,1.784,-7.064,21.596,11.364,Lower Middle Income
Syria,SYR,2017,4977.792,Asia,-0.883,-6.108,-30.326,-43.622,-6.972,5100.66,5226.916,7066.221,-2.409,-4.766,-29.555,-679.329,9.214,140.095,227.864,-0.714,-10.002,False,False,stable,False,3,25301.11,25435.754,-80.326,-80.43,2.099,-2.981,20.657,9.091,Lower Middle Income
Syria,SYR,2018,4956.093,Asia,-0.436,-6.525,-10.394,-44.337,-2.171,4985.333,5111.94,6671.453,-0.587,-3.049,-25.712,-274.146,2.397,111.639,174.989,-0.895,-6.525,False,False,stable,False,4,25773.885,25917.057,-80.771,-80.877,1.983,-2.419,20.188,9.091,Lower Middle Income
Syria,SYR,2019,4825.406,Asia,-2.637,-3.917,-8.983,-48.025,-1.865,4919.764,5016.696,6225.584,-1.918,-3.813,-22.491,-105.11,2.167,117.399,175.533,-0.851,-8.99,False,False,stable,False,5,26131.821,26273.375,-81.534,-81.634,1.808,-4.445,18.779,9.091,Lower Middle Income
Syria,SYR,2020,4633.35,Asia,-3.98,-6.92,-12.613,-51.466,-2.66,4804.95,4882.951,5734.262,-3.571,-5.112,-19.199,-114.494,2.044,77.336,157.578,-1.292,-7.741,True,False,recession,False,0,24296.883,24938.803,-80.93,-81.421,-5.789,1.809,18.779,9.091,Lower Middle Income
Syria,SYR,2021,4592.838,Asia,-0.874,-7.329,-8.548,-52.4,-1.771,4683.865,4797.096,5228.664,-1.943,-4.258,-12.16,-109.8,1.5,85.158,178.372,-1.174,-7.733,False,False,stable,False,1,25822.605,26370.153,-82.214,-82.583,4.844,-5.718,18.779,9.091,Lower Middle Income
Syria,SYR,2022,4454.854,Asia,-3.004,-7.679,-10.505,-37.645,-2.195,4560.347,4692.508,4959.712,-2.313,-5.065,-10.179,-95.221,1.49,68.131,198.149,-1.467,-10.114,False,False,stable,False,2,26398.355,26987.188,-83.125,-83.493,3.104,-6.109,18.396,6.818,Lower Middle Income
Tajikistan,TJK,1990,4173.046,Asia,,,,,,4173.046,4173.046,4173.046,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,18705.978,-74.589,-77.691,,,29.146,26.19,Lower Middle Income
Tajikistan,TJK,1991,3777.107,Asia,-9.488,,,,,3975.077,3975.077,3975.077,-4.98,-4.98,-4.98,,,,279.971,,,False,False,crisis,True,0,16105.559,18319.506,-76.548,-79.382,-1.126,-8.362,27.0,26.19,Lower Middle Income
Tajikistan,TJK,1992,2630.386,Asia,-30.36,,,,,3526.847,3526.847,3526.847,-25.418,-25.418,-25.418,-323.1,14.759,74.075,801.201,-1.35,,True,False,recession,False,0,16042.165,18568.832,-83.603,-85.834,-0.726,-29.634,19.0,16.667,Low Income
Tajikistan,TJK,1993,2169.968,Asia,-17.504,-48.0,,,,2859.154,3187.627,3187.627,-24.105,-31.925,-31.925,-393.725,10.529,55.076,942.459,-1.815,,True,False,recession,False,0,16063.7,18817.973,-86.491,-88.469,-0.146,-17.358,14.0,9.524,Low Income
Tajikistan,TJK,1994,1678.338,Asia,-22.656,-55.566,,,,2159.564,2885.769,2885.769,-22.283,-41.841,-41.841,-320.539,8.777,43.881,1059.133,-2.279,-59.781,True,False,recession,False,0,16231.993,18592.98,-89.66,-90.973,0.284,-22.94,9.95,6.977,Low Income
Tajikistan,TJK,1995,1439.503,Asia,-14.23,-45.274,-65.505,,-19.174,1762.603,2339.061,2644.725,-18.331,-38.458,-45.571,-424.283,8.027,42.591,925.635,-2.348,-61.889,True,False,recession,False,0,16509.588,18901.204,-91.281,-92.384,2.393,-16.624,7.426,4.651,Low Income
Tajikistan,TJK,1996,1175.794,Asia,-18.319,-45.815,-68.871,,-20.817,1431.212,1818.798,2434.878,-17.846,-35.353,-51.71,-533.486,6.222,30.182,582.89,-3.313,-55.3,True,False,recession,False,0,16825.344,19149.791,-93.012,-93.86,2.884,-21.203,4.455,4.651,Low Income
Tajikistan,TJK,1997,1181.281,Asia,0.467,-29.616,-55.091,,-14.795,1265.526,1528.977,2278.178,-6.657,-22.74,-48.148,-405.042,8.863,61.34,414.371,-1.63,-45.815,False,False,stable,False,1,17646.345,19913.114,-93.306,-94.068,3.924,-3.458,4.902,4.651,Low Income
Tajikistan,TJK,1998,1236.676,Asia,4.689,-14.09,-43.009,,-10.636,1197.917,1342.318,2162.455,3.235,-7.87,-42.812,-238.24,11.965,119.527,216.32,-0.837,-29.943,False,False,growth,False,2,17930.839,19603.293,-93.103,-93.691,2.035,2.654,4.412,4.651,Low Income
Tajikistan,TJK,1999,1275.822,Asia,3.166,8.507,-23.983,,-5.337,1231.26,1261.815,2073.792,3.619,1.11,-38.479,-133.581,10.641,219.6,107.571,-0.455,-18.319,False,False,growth,False,3,18258.355,19673.618,-93.012,-93.515,1.717,1.448,5.392,4.651,Low Income
Tajikistan,TJK,2000,1365.233,Asia,7.008,15.572,-5.159,-67.284,-1.054,1292.577,1246.961,1793.011,5.621,9.485,-23.858,-47.679,10.188,1703.726,77.951,-0.059,-13.876,False,False,growth,False,4,18926.987,19917.693,-92.787,-93.146,3.219,3.789,5.825,4.545,Low Income
Tajikistan,TJK,2001,1467.399,Asia,7.483,18.657,24.801,-61.15,4.531,1369.485,1305.282,1562.04,7.15,12.42,-6.059,21.734,2.883,63.196,112.724,1.582,-19.498,False,False,growth,False,5,19190.346,19716.789,-92.353,-92.558,1.772,5.712,5.825,4.545,Low Income
Tajikistan,TJK,2002,1594.939,Asia,8.692,25.013,35.018,-39.365,6.189,1475.857,1388.014,1458.495,8.069,14.908,9.355,70.526,2.236,36.02,145.884,2.775,-22.463,False,False,growth,False,6,19601.423,19849.783,-91.863,-91.965,1.932,6.76,6.28,2.273,Low Income
Tajikistan,TJK,2003,1736.64,Asia,8.884,27.205,40.428,-19.969,7.026,1599.659,1488.007,1415.163,8.563,16.709,22.717,91.362,2.31,32.777,182.875,3.05,-26.535,False,False,growth,False,7,20061.665,20422.14,-91.343,-91.496,2.558,6.326,7.246,2.273,Low Income
Tajikistan,TJK,2004,1878.287,Asia,8.156,28.001,47.222,11.913,8.042,1736.622,1608.5,1435.157,8.157,16.773,30.877,110.243,0.795,9.878,205.23,10.111,-27.315,False,False,growth,False,8,20914.556,21520.478,-91.019,-91.272,4.326,3.83,7.729,4.545,Low Income
Tajikistan,TJK,2005,1965.3,Asia,4.633,23.221,43.953,36.526,7.558,1860.076,1728.513,1487.737,5.657,13.699,32.1,120.253,1.73,22.848,202.848,4.374,-25.335,False,False,growth,False,9,21513.315,22033.217,-90.865,-91.08,3.588,1.045,8.213,4.545,Low Income
Tajikistan,TJK,2006,2063.289,Asia,4.986,18.809,40.609,75.48,7.054,1968.959,1847.691,1576.487,4.791,11.668,30.879,119.596,2.085,29.488,185.382,3.39,-22.699,False,False,growth,False,10,22702.237,22934.075,-90.912,-91.003,4.234,0.751,8.654,4.545,Low Income
Tajikistan,TJK,2007,2181.898,Asia,5.749,16.164,36.801,84.706,6.468,2070.162,1965.083,1676.548,5.397,11.033,30.142,118.285,1.922,29.649,170.567,3.371,-20.407,False,False,growth,False,11,23408.29,23139.585,-90.679,-90.571,3.908,1.84,9.135,4.545,Low Income
Tajikistan,TJK,2008,2308.094,Asia,5.784,17.442,32.906,86.637,5.854,2184.427,2079.374,1783.69,5.661,10.999,29.4,115.841,1.375,23.458,170.684,4.26,-18.622,False,False,growth,False,12,23609.286,23121.283,-90.224,-90.017,2.303,3.48,10.952,4.545,Low Income
Tajikistan,TJK,2009,2349.5,Asia,1.794,13.872,25.087,84.156,4.579,2279.831,2173.616,1891.058,3.056,8.092,24.243,104.267,1.639,35.714,161.753,2.798,-16.352,False,False,stable,False,13,22804.125,22475.595,-89.697,-89.546,-1.433,3.227,10.427,2.273,Low Income
Tajikistan,TJK,2010,2449.274,Asia,4.247,12.254,24.626,79.403,4.501,2368.956,2270.411,1999.462,3.39,7.878,22.497,95.519,1.645,36.469,150.334,2.74,-15.759,False,False,growth,False,14,23393.014,23631.172,-89.53,-89.635,3.046,1.2,9.953,2.273,Low Income
Tajikistan,TJK,2011,2572.481,Asia,5.03,11.455,24.679,75.309,4.51,2457.085,2372.249,2109.97,4.696,8.441,21.92,99.317,1.649,36.471,147.388,2.74,-15.183,False,False,growth,False,15,23939.923,24661.921,-89.254,-89.569,2.571,2.46,10.377,2.273,Low Income
Tajikistan,TJK,2012,2700.096,Asia,4.961,14.922,23.75,69.291,4.354,2573.95,2475.889,2220.486,4.901,9.056,21.599,102.739,1.536,35.2,161.583,2.839,-14.518,False,False,growth,False,16,24092.886,24886.489,-88.793,-89.15,2.044,2.917,9.906,2.273,Low Income
Tajikistan,TJK,2013,2828.386,Asia,4.751,15.479,22.542,62.865,4.149,2700.321,2579.947,2329.66,4.743,9.63,21.408,103.849,1.356,32.621,191.308,3.063,-16.931,False,False,growth,False,17,24184.98,24958.987,-88.305,-88.668,1.543,3.208,10.798,2.273,Low Income
Tajikistan,TJK,2014,2943.089,Asia,4.055,14.407,25.264,56.69,4.608,2823.857,2698.665,2436.141,4.222,9.057,20.809,111.388,0.436,9.453,196.654,10.554,-16.779,False,False,growth,False,18,24398.764,24949.878,-87.938,-88.204,1.854,2.201,11.268,2.273,Low Income
Tajikistan,TJK,2015,3041.445,Asia,3.342,12.642,24.177,54.757,4.426,2937.64,2817.099,2543.755,3.534,7.964,19.565,118.576,0.719,16.244,186.989,6.147,-15.419,False,False,growth,False,19,24529.067,25020.621,-87.601,-87.844,1.521,1.821,12.676,4.545,Lower Middle Income
Tajikistan,TJK,2016,3169.967,Asia,4.226,12.077,23.226,53.637,4.265,3051.5,2936.596,2654.423,3.882,7.947,19.422,118.966,0.636,14.905,182.441,6.698,-14.823,False,False,growth,False,20,24834.897,25221.41,-87.236,-87.431,1.784,2.441,12.676,4.545,Lower Middle Income
Tajikistan,TJK,2017,3312.712,Asia,4.503,12.559,22.689,51.827,4.174,3174.708,3059.12,2767.504,4.347,8.29,19.7,121.01,0.536,12.845,189.48,7.771,-14.62,False,False,growth,False,21,25301.11,25435.754,-86.907,-86.976,2.099,2.404,12.207,4.545,Lower Middle Income
Tajikistan,TJK,2018,3479.692,Asia,5.041,14.409,23.028,50.76,4.232,3320.79,3189.381,2884.664,4.785,9.102,20.627,126.392,0.623,14.708,213.549,6.788,-15.421,False,False,growth,False,22,25773.885,25917.057,-86.499,-86.574,1.983,3.058,13.146,4.545,Lower Middle Income
Tajikistan,TJK,2019,3649.884,Asia,4.891,15.139,24.015,55.347,4.399,3480.763,3330.74,3014.702,4.859,9.582,21.069,135.81,0.673,15.295,241.818,6.528,-16.67,False,False,growth,False,23,26131.821,26273.375,-86.033,-86.108,1.808,3.083,15.962,4.545,Lower Middle Income
Tajikistan,TJK,2020,3724.749,Asia,2.051,12.438,22.466,52.076,4.137,3618.108,3467.401,3142.25,2.947,7.422,18.538,139.01,1.212,29.263,230.258,3.414,-14.894,False,False,stable,False,24,24296.883,24938.803,-84.67,-85.064,-5.789,7.84,15.962,4.545,Lower Middle Income
Tajikistan,TJK,2021,3985.913,Asia,7.012,14.548,25.74,54.944,4.687,3786.848,3630.59,3283.593,5.257,9.787,21.389,149.925,1.771,37.693,254.612,2.652,-16.889,False,False,growth,False,25,25822.605,26370.153,-84.564,-84.885,4.844,2.168,16.901,4.545,Lower Middle Income
Tajikistan,TJK,2022,4213.756,Asia,5.716,15.449,27.2,56.06,4.929,3974.806,3810.799,3434.959,6.012,10.574,22.673,171.699,1.82,36.829,289.814,2.714,-17.421,False,False,growth,False,26,26398.355,26987.188,-84.038,-84.386,3.104,2.612,16.981,4.545,Lower Middle Income
Tajikistan,TJK,2023,4472.324,Asia,6.136,20.07,28.526,58.123,5.147,4223.998,4009.325,3599.353,5.879,11.548,24.254,189.368,1.899,36.798,341.647,2.716,-18.39,False,False,growth,False,27,26897.137,28311.921,-83.372,-84.203,2.098,4.038,18.932,4.878,Lower Middle Income
Tanzania,TZA,1990,1794.205,Africa,,,,,,1794.205,1794.205,1794.205,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-89.074,-60.993,,,8.543,28.571,Low Income
Tanzania,TZA,1991,1785.664,Africa,-0.476,,,,,1789.934,1789.934,1789.934,-0.239,-0.239,-0.239,,,,6.039,,,False,False,stable,False,0,16105.559,4578.79,-88.913,-61.001,-1.126,0.65,9.0,30.0,Low Income
Tanzania,TZA,1992,1751.918,Africa,-1.89,,,,,1777.262,1777.262,1777.262,-1.426,-1.426,-1.426,-8.471,1.0,84.512,22.36,-1.182,,False,False,stable,False,0,16042.165,4504.344,-89.079,-61.106,-0.726,-1.164,9.5,34.0,Low Income
Tanzania,TZA,1993,1718.393,Africa,-1.914,-4.225,,,,1751.992,1762.545,1762.545,-1.918,-2.505,-2.505,-13.695,0.823,57.71,34.637,-1.731,,False,False,stable,False,0,16063.7,4422.785,-89.303,-61.147,-0.146,-1.768,10.0,36.0,Low Income
Tanzania,TZA,1994,1679.662,Africa,-2.254,-5.936,,,,1716.658,1745.969,1745.969,-2.155,-3.798,-3.798,-15.647,0.789,48.323,47.683,-2.067,-6.384,False,False,stable,False,0,16231.993,4391.06,-89.652,-61.748,0.284,-2.538,10.448,34.0,Low Income
Tanzania,TZA,1995,1685.851,Africa,0.368,-3.771,-6.039,,-1.238,1694.636,1724.298,1735.949,-0.518,-2.23,-2.886,-19.124,1.126,91.351,44.816,-1.094,-5.936,False,False,stable,False,0,16509.588,4456.01,-89.789,-62.167,2.393,-2.025,9.406,32.0,Low Income
Tanzania,TZA,1996,1730.555,Africa,2.652,0.708,-3.086,,-0.625,1698.689,1713.276,1735.178,1.876,1.009,-0.266,-16.346,2.1,345.671,30.414,-0.289,-4.124,False,False,stable,False,0,16825.344,4613.259,-89.715,-62.487,2.884,-0.232,9.406,32.0,Low Income
Tanzania,TZA,1997,1755.804,Africa,1.459,4.533,0.222,,0.044,1724.07,1714.053,1737.756,1.841,2.436,1.039,-5.122,2.122,3405.403,31.671,0.029,-4.337,False,False,stable,False,0,17646.345,4835.884,-90.05,-63.692,3.924,-2.465,9.804,34.0,Low Income
Tanzania,TZA,1998,1773.724,Africa,1.021,5.212,3.22,,0.636,1753.361,1725.119,1741.753,1.161,2.817,1.836,5.922,1.824,280.996,41.659,0.356,-5.303,False,False,stable,False,0,17930.839,4902.447,-90.108,-63.82,2.035,-1.015,10.294,36.0,Low Income
Tanzania,TZA,1999,1810.972,Africa,2.1,4.647,7.818,,1.517,1780.166,1751.381,1748.675,1.73,3.402,3.563,18.664,0.894,58.811,46.898,1.698,-6.909,False,False,stable,False,0,18258.355,4941.264,-90.081,-63.35,1.717,0.383,10.294,34.0,Low Income
Tanzania,TZA,2000,1839.937,Africa,1.599,4.792,9.14,2.549,1.765,1808.211,1782.198,1753.248,1.755,3.24,4.944,28.539,0.627,35.512,43.581,2.811,-5.945,False,False,stable,False,0,18926.987,5034.814,-90.279,-63.456,3.219,-1.62,9.709,32.0,Low Income
Tanzania,TZA,2001,1899.745,Africa,3.251,7.105,9.777,6.389,1.883,1850.218,1816.036,1764.656,2.677,4.609,7.655,32.328,0.855,45.313,57.058,2.204,-7.577,False,False,growth,False,0,19190.346,5180.916,-90.101,-63.332,1.772,1.479,9.709,32.0,Low Income
Tanzania,TZA,2002,1982.644,Africa,4.364,9.48,12.919,13.17,2.46,1907.442,1861.404,1787.729,3.943,6.513,10.903,39.603,1.341,54.352,81.947,1.838,-10.537,False,False,growth,False,0,19601.423,5269.126,-89.885,-62.372,1.932,2.432,10.628,34.0,Low Income
Tanzania,TZA,2003,2059.837,Africa,3.893,11.952,16.131,19.87,3.036,1980.742,1918.627,1821.873,3.993,7.36,13.062,51.295,1.171,38.498,102.685,2.595,-12.082,False,False,growth,False,0,20061.665,5386.136,-89.732,-61.757,2.558,1.335,10.628,34.0,Low Income
Tanzania,TZA,2004,2155.242,Africa,4.632,13.449,19.01,28.314,3.542,2065.908,1987.481,1869.431,4.324,8.441,15.289,63.038,1.209,34.071,125.369,2.933,-14.63,False,False,growth,False,0,20914.556,5630.244,-89.695,-61.72,4.326,0.305,11.111,38.0,Low Income
Tanzania,TZA,2005,2253.093,Africa,4.54,13.641,22.455,33.647,4.135,2156.057,2070.112,1926.155,4.501,8.839,16.974,75.743,0.571,13.803,139.203,7.232,-15.683,False,False,growth,False,0,21513.315,5871.69,-89.527,-61.628,3.588,0.953,11.111,38.0,Low Income
Tanzania,TZA,2006,2334.104,Africa,3.596,13.315,22.864,34.876,4.204,2247.48,2156.984,1986.51,3.854,8.211,17.498,84.752,0.444,10.556,141.813,9.452,-15.058,False,False,growth,False,0,22702.237,6080.572,-89.719,-61.614,4.234,-0.639,11.058,38.0,Low Income
Tanzania,TZA,2007,2423.616,Africa,3.835,12.452,22.242,38.035,4.098,2336.938,2245.179,2053.291,3.709,7.948,18.036,87.533,0.459,11.204,143.397,8.906,-15.01,False,False,growth,False,0,23408.29,6336.346,-89.646,-61.751,3.908,-0.073,12.019,40.0,Low Income
Tanzania,TZA,2008,2493.259,Africa,2.874,10.659,21.042,40.566,3.893,2416.993,2331.863,2125.245,3.155,6.921,17.316,87.439,0.724,18.582,134.045,5.374,-13.557,False,False,stable,False,0,23609.286,6474.829,-89.439,-61.493,2.303,0.57,11.905,40.0,Low Income
Tanzania,TZA,2009,2560.811,Africa,2.709,9.713,18.818,41.405,3.509,2492.562,2412.977,2200.229,2.738,6.127,16.388,83.899,0.745,21.222,122.675,4.706,-12.016,False,False,stable,False,0,22804.125,6378.308,-88.77,-59.851,-1.433,4.142,12.322,44.0,Low Income
Tanzania,TZA,2010,2654.804,Africa,3.67,9.539,17.829,44.288,3.336,2569.625,2493.319,2281.716,3.315,6.477,16.351,80.728,0.509,15.242,123.329,6.548,-12.08,False,False,growth,False,0,23393.014,6454.115,-88.651,-58.866,3.046,0.624,11.848,44.0,Low Income
Tanzania,TZA,2011,2779.708,Africa,4.705,11.489,19.091,46.32,3.556,2665.107,2582.44,2369.712,4.3,7.639,17.302,84.731,0.805,22.626,139.461,4.414,-12.81,False,False,growth,False,0,23939.923,6418.481,-88.389,-56.692,2.571,2.134,13.208,46.0,Low Income
